id,sid,tid,word,pos,relation,word_source,document,section,class,category,subcategory,CodeType
doc1,1,3,not,RB,advmod,issue,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,4,issue,VB,root,ROOT,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,5,press,NN,compound,releases,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,6,releases,NNS,obj,issue,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,7,or,CC,cc,statements,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,8,other,JJ,amod,statements,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,9,public,JJ,amod,statements,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,10,statements,NNS,conj,releases,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,11,about,IN,mark,joining,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,12,joining,VBG,acl,statements,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,13,the,DT,det,asf,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,14,asf,NN,obj,joining,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,15,before,IN,mark,accepts,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,16,the,DT,det,pmc,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,17,incubator,NN,compound,pmc,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,18,pmc,NN,nsubj,accepts,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,19,accepts,VBZ,advcl,joining,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,20,the,DT,det,podling,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,21,podling,NN,obj,accepts,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,22,.,.,punct,issue,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,there,EX,expl,are,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,2,are,VBP,root,ROOT,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,3,also,RB,advmod,are,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,4,some,DT,det,restrictions,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,5,restrictions,NNS,nsubj,are,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,6,about,IN,mark,advertise,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,7,how,WRB,mark,advertise,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,8,podlings,NNS,nsubj,advertise,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,9,can,MD,aux,advertise,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,10,advertise,VB,acl,restrictions,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,11,themselves,PRP,obj,advertise,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,12,and,CC,cc,releases,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,13,especially,RB,advmod,releases,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,14,around,IN,case,releases,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,15,press,NN,compound,releases,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,16,releases,NNS,conj,advertise,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,17,related,JJ,amod,releases,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,18,to,IN,case,podlings,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,19,podlings,NNS,obl,related,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,20,.,.,punct,are,Apache Cookbook,publicity and announcements,choice,project,Apache protection,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,a,DT,det,process,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,2,specific,JJ,amod,process,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,3,process,NN,nsubj,exists,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,4,exists,VBZ,root,ROOT,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,5,do,VB,aux,donate,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,6,donate,VB,xcomp,exists,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,7,code,NN,obj,donate,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,8,to,IN,case,asf,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,9,the,DT,det,asf,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,10,asf,NN,obl,donate,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,11,",",",",punct,asf,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,12,which,WDT,obj,need,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,13,podlings,NNS,nsubj,need,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,14,also,RB,advmod,need,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,15,need,VBP,acl:relcl,asf,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,16,to,TO,mark,follow,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,17,follow,VB,xcomp,need,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,18,",",",",punct,based,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,19,based,VBN,advcl,follow,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,20,on,IN,case,grants,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,21,software,NN,compound,grants,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,22,grants,NNS,obl,based,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,23,and,CC,cc,cclas,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,24,/,",",punct,or,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,25,or,CC,cc,cclas,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,26,cclas,NN,conj,grants,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,27,.,.,punct,donate,Apache Cookbook,importing the initial code,choice,incubation,Apache governance,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,during,IN,case,incubation,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,2,incubation,NN,obl,expected,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,3,",",",",punct,expected,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,4,the,DT,det,podling,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,5,podling,NN,nsubj:pass,expected,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,6,is,VBZ,aux:pass,expected,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,7,expected,VBN,root,ROOT,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,8,to,TO,mark,build,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,9,build,VB,xcomp,expected,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,10,and,CC,cc,expand,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,11,expand,VB,conj,build,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,12,its,PRP$,nmod:poss,community,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,13,community,NN,obj,build,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,14,",",",",punct,includes,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,15,which,WDT,nsubj,includes,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,16,includes,VBZ,acl:relcl,community,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,17,voting,NN,obj,includes,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,18,in,IN,case,committers,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,19,new,JJ,amod,committers,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,20,committers,NNS,obl,includes,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,21,and,CC,cc,members,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,22,ppmc,NN,compound,members,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,23,members,NNS,conj,committers,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,24,.,.,punct,expected,Apache Cookbook,community building,choice,project,risk mitigation,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,discussions,NNS,nsubj,happen,Apache Cookbook,community building,information,project,communication,1
doc1,1,2,of,IN,case,candidates,Apache Cookbook,community building,information,project,communication,1
doc1,1,3,candidates,NNS,nmod,discussions,Apache Cookbook,community building,information,project,communication,1
doc1,1,4,and,CC,cc,votes,Apache Cookbook,community building,information,project,communication,1
doc1,1,5,votes,NNS,conj,candidates,Apache Cookbook,community building,information,project,communication,1
doc1,1,6,happen,VBP,root,ROOT,Apache Cookbook,community building,information,project,communication,1
doc1,1,7,on,IN,case,list,Apache Cookbook,community building,information,project,communication,1
doc1,1,8,the,DT,det,podling,Apache Cookbook,community building,information,project,communication,1
doc1,1,9,podling,NN,nmod:poss,list,Apache Cookbook,community building,information,project,communication,1
doc1,1,10,'s,POS,case,podling,Apache Cookbook,community building,information,project,communication,1
doc1,1,11,private,JJ,amod,list,Apache Cookbook,community building,information,project,communication,1
doc1,1,12,ppmc,NN,compound,list,Apache Cookbook,community building,information,project,communication,1
doc1,1,13,mailing,NN,compound,list,Apache Cookbook,community building,information,project,communication,1
doc1,1,14,list,NN,obl,happen,Apache Cookbook,community building,information,project,communication,1
doc1,1,15,.,.,punct,happen,Apache Cookbook,community building,information,project,communication,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,during,IN,case,incubation,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,2,incubation,NN,obl,expect,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,3,",",",",punct,expect,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,4,we,PRP,nsubj,expect,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,5,expect,VBP,root,ROOT,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,6,a,DT,det,podling,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,7,podling,NN,obj,expect,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,8,to,TO,mark,make,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,9,make,VB,acl,podling,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,10,several,JJ,amod,releases,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,11,software,NN,compound,releases,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,12,releases,NNS,obj,make,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,13,that,WDT,nsubj,progress,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,14,gradually,RB,advmod,progress,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,15,progress,VBP,acl:relcl,releases,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,16,towards,IN,mark,conformant,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,17,being,VBG,cop,conformant,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,18,fully,RB,advmod,conformant,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,19,conformant,JJ,advcl,progress,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,20,to,IN,case,policy,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,21,the,DT,det,policy,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,22,asf,NN,compound,policy,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,23,release,NN,compound,policy,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,24,policy,NN,obl,conformant,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,25,.,.,punct,expect,Apache Cookbook,podling releases,choice,project,graduation criteria,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,producing,VBG,csubj,condition,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,2,fully,RB,advmod,conformant,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,3,-,HYPH,punct,conformant,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,4,conformant,JJ,amod,releases,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,5,releases,NNS,obj,producing,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,6,is,VBZ,cop,condition,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,7,a,DT,det,condition,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,8,condition,NN,root,ROOT,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,9,for,IN,case,graduation,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,10,graduation,NN,nmod,condition,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,11,.,.,punct,condition,Apache Cookbook,podling releases,boundary,project,graduation criteria,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,podling,VBG,amod,releases,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,2,releases,NNS,nsubj,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,3,must,MD,aux,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,4,also,RB,advmod,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,5,include,VB,root,ROOT,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,6,the,DT,det,word,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,7,word,NN,obj,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,8,"""",``,punct,incubating,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,9,incubating,VBG,appos,word,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,10,"""",'',punct,incubating,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,11,in,IN,case,names,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,12,any,DT,det,names,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,13,release,NN,compound,file,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,14,file,NN,compound,names,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,15,names,NNS,obl,incubating,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,16,and,CC,cc,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,17,include,VB,conj,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,18,a,DT,det,disclaimer,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,19,disclaimer,NN,obj,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,20,or,CC,cc,wip,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,21,disclaimer,NN,compound,wip,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,22,-,HYPH,punct,wip,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,23,wip,NN,conj,disclaimer,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,24,as,IN,case,guide,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,25,per,IN,case,guide,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,26,the,DT,det,guide,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,27,incubator,NN,compound,releases,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,28,releases,NNS,compound,guide,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,29,guide,NN,obl,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,30,",",",",punct,prevent,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,31,to,TO,mark,prevent,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,32,prevent,VB,advcl,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,33,any,DT,det,confusion,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,34,confusion,NN,obj,prevent,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,35,as,IN,case,status,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,36,to,IN,fixed,as,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,37,the,DT,det,project,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,38,project,NN,nmod:poss,status,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,39,’s,POS,case,project,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,40,status,NN,obl,prevent,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,41,.,.,punct,include,Apache Cookbook,podling releases,choice,project,release management,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,voting,NN,nsubj,happens,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,2,on,IN,case,releases,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,3,podling,VBG,amod,releases,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,4,releases,NNS,nmod,voting,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,5,happens,VBZ,root,ROOT,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,6,in,IN,case,phases,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,7,two,CD,nummod,phases,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,8,phases,NNS,obl,happens,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,9,:,:,punct,happens,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,first,RB,advmod,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,2,",",",",punct,first,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,3,the,DT,det,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,4,podling,NN,compound,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,5,votes,NNS,root,ROOT,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,6,on,IN,case,release,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,7,the,DT,det,release,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,8,release,NN,nmod,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,9,on,IN,case,list,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,10,their,PRP$,nmod:poss,list,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,11,dev,NN,compound,list,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,12,mailing,NN,compound,list,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,13,list,NN,nmod,release,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,14,.,.,punct,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,the,DT,det,vote,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,2,vote,NN,nsubj,successful,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,3,is,VBZ,cop,successful,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,4,successful,JJ,root,ROOT,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,5,if,IN,mark,are,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,6,there,EX,expl,are,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,7,are,VBP,advcl,successful,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,8,at,IN,case,least,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,9,least,JJS,nmod,three,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,10,three,CD,nummod,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,11,+,SYM,case,1,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,12,1,CD,nmod,three,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,13,votes,NNS,nsubj,are,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,14,from,IN,case,members,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,15,ppmc,NN,compound,members,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,16,members,NNS,nmod,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,17,",",",",punct,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,18,and,CC,cc,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,19,more,JJR,advmod,1,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,20,+,SYM,fixed,more,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,21,1,CD,nummod,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,22,than,IN,case,1,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,23,-,SYM,case,1,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,24,1,CD,nmod,1,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,25,votes,NNS,conj,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,26,from,IN,case,members,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,27,ppmc,NN,compound,members,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,28,members,NNS,nmod,votes,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,29,.,.,punct,successful,Apache Cookbook,two-phase vote on podling releases,aggregation,project,project governance,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,then,RB,advmod,holds,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,2,",",",",punct,holds,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,3,if,IN,mark,successful,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,4,that,DT,det,vote,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,5,first,JJ,amod,vote,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,6,vote,NN,nsubj,successful,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,7,is,VBZ,cop,successful,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,8,successful,JJ,advcl,holds,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,9,",",",",punct,holds,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,10,the,DT,det,pmc,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,11,incubator,NN,compound,pmc,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,12,pmc,NN,nsubj,holds,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,13,holds,VBZ,root,ROOT,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,14,a,DT,det,vote,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,15,vote,NN,obj,holds,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,16,on,IN,case,list,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,17,the,DT,det,list,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,18,incubator,NN,compound,list,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,19,general,JJ,amod,list,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,20,mailing,NN,compound,list,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,21,list,NN,nmod,vote,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,22,.,.,punct,holds,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,0,ROOT,,NA,NA,NA,NA,NA,NA,NA,1
doc1,1,1,this,DT,nsubj:pass,required,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,2,is,VBZ,aux:pass,required,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,3,required,VBN,root,ROOT,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,4,to,TO,mark,make,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,5,make,VB,xcomp,required,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,6,the,DT,det,vote,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,7,vote,NN,obj,make,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,8,an,DT,det,act,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,9,act,NN,obj,make,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,10,of,IN,case,foundation,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,11,the,DT,det,foundation,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,12,foundation,NN,nmod,act,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,13,",",",",punct,releases,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
doc1,1,14,as,IN,case,releases,Apache Cookbook,two-phase vote on podling releases,aggregation,incubation,Apache governance,1
